"Date","Price","Open","High","Low","Change %"
"04/09/2019","20.742","0.000","21.799","20.742","-1.79%"
"04/08/2019","21.120","0.000","21.918","21.120","-3.03%"
"04/05/2019","21.780","0.000","24.039","21.780","-0.14%"
"04/04/2019","21.810","0.000","23.354","21.810","-0.64%"
"04/03/2019","21.950","0.000","23.337","21.950","1.80%"
"04/02/2019","21.561","0.000","23.650","21.561","-6.84%"
"04/01/2019","23.144","0.000","23.520","23.144","-1.44%"
"03/29/2019","23.481","0.000","23.481","23.280","1.42%"
"03/28/2019","23.153","0.000","23.153","22.434","14.36%"
"03/27/2019","20.245","0.000","20.245","20.145","-3.39%"
"03/26/2019","20.955","0.000","20.955","20.955","-2.80%"
"03/25/2019","21.558","0.000","21.558","20.283","6.81%"
"03/22/2019","20.184","0.000","20.184","19.737","0.99%"
"03/21/2019","19.986","0.000","19.986","19.960","-4.87%"
"03/20/2019","21.010","0.000","21.010","21.010","5.37%"
"03/19/2019","19.940","0.000","19.940","19.940","0.75%"
"03/18/2019","19.791","0.000","20.105","19.791","-0.33%"
"03/15/2019","19.857","0.000","19.857","19.855","1.50%"
"03/14/2019","19.564","0.000","19.564","19.564","1.73%"
"03/13/2019","19.231","0.000","20.422","19.231","-2.38%"
"03/12/2019","19.700","0.000","20.150","19.700","2.16%"
"03/11/2019","19.283","0.000","20.057","19.283","-2.70%"
"03/08/2019","19.818","0.000","19.818","19.818","2.75%"
"03/07/2019","19.288","0.000","19.576","19.288","0.40%"
"03/06/2019","19.211","0.000","19.699","19.211","-0.31%"
"03/05/2019","19.271","0.000","19.605","19.271","0.12%"
"03/04/2019","19.247","0.000","19.497","19.247","-1.17%"
"03/01/2019","19.475","0.000","19.475","19.475","0.08%"
"02/28/2019","19.460","0.000","19.660","19.460","0.21%"
"02/27/2019","19.420","0.000","19.506","19.420","-0.62%"
"02/26/2019","19.541","0.000","19.541","19.463","0.49%"
"02/25/2019","19.446","0.000","19.497","19.446","-0.12%"
"02/22/2019","19.470","0.000","19.470","19.470","0.26%"
"02/21/2019","19.420","0.000","19.420","19.420","0.05%"
"02/20/2019","19.410","0.000","19.410","19.410","0.34%"
"02/19/2019","19.345","0.000","19.345","19.345","0.63%"
"02/18/2019","19.223","0.000","19.223","19.223","-5.82%"
"02/15/2019","20.410","0.000","20.410","20.410","3.69%"
"02/14/2019","19.684","0.000","20.948","19.684","-2.86%"
"02/13/2019","20.263","0.000","21.173","20.263","-1.49%"
"02/12/2019","20.570","0.000","20.936","20.570","-2.32%"
"02/11/2019","21.058","0.000","21.058","21.058","0.71%"
"02/08/2019","20.909","0.000","20.909","20.909","0.02%"
"02/07/2019","20.905","0.000","20.905","20.905","0.34%"
"02/06/2019","20.834","0.000","20.834","20.746","-0.43%"
"02/05/2019","20.924","0.000","20.924","20.502","1.23%"
"02/04/2019","20.669","0.000","21.380","20.669","-0.52%"
"02/01/2019","20.776","0.000","20.776","20.776","3.10%"
"01/31/2019","20.151","0.000","20.151","20.151","-0.66%"
"01/30/2019","20.285","0.000","20.285","20.285","-4.31%"
"01/29/2019","21.198","0.000","21.198","21.198","-0.68%"
"01/28/2019","21.343","0.000","21.225","21.225","1.90%"
"01/25/2019","20.945","0.000","21.129","20.945","1.94%"
"01/24/2019","20.546","0.000","21.330","20.546","-3.02%"
"01/23/2019","21.186","0.000","21.186","21.186","0.31%"
"01/22/2019","21.120","0.000","21.120","21.120","1.88%"
"01/21/2019","20.731","0.000","21.078","20.731","-1.09%"
"01/18/2019","20.959","0.000","20.959","20.959","1.43%"
"01/17/2019","20.663","0.000","20.736","20.641","0.06%"
"01/16/2019","20.651","0.000","20.651","20.651","-1.97%"
"01/15/2019","21.066","0.000","23.048","21.066","-1.90%"
"01/14/2019","21.474","0.000","23.340","23.150","0.80%"
"01/11/2019","21.304","0.000","23.221","21.304","-3.69%"
"01/10/2019","22.120","0.000","23.221","22.120","-1.59%"
"01/09/2019","22.477","0.000","23.221","22.117","0.95%"
"01/08/2019","22.266","23.001","23.221","22.266","-0.32%"
"01/07/2019","22.337","0.000","23.130","22.337","2.14%"
"01/04/2019","21.870","0.000","23.083","23.072","3.46%"
"01/03/2019","21.139","0.000","23.144","22.830","-4.36%"
"01/02/2019","22.103","0.000","22.419","20.646","-0.80%"
"12/31/2018","22.282","0.000","22.282","20.646","3.63%"
"12/28/2018","21.502","0.000","21.502","20.646","3.08%"
"12/27/2018","20.860","0.000","20.860","20.646","-0.02%"
"12/26/2018","20.864","0.000","20.864","20.646","-1.56%"
"12/25/2018","21.194","0.000","21.194","20.646","2.65%"
"12/24/2018","20.646","0.000","20.646","20.646","-0.49%"
"12/21/2018","20.747","0.000","22.380","20.747","-0.17%"
"12/20/2018","20.783","0.000","22.250","20.783","2.21%"
"12/19/2018","20.334","0.000","21.916","20.334","-1.30%"
"12/18/2018","20.601","0.000","21.800","20.601","0.02%"
"12/17/2018","20.596","0.000","21.804","20.596","1.85%"
"12/14/2018","20.222","0.000","21.804","20.222","-2.18%"
"12/13/2018","20.673","0.000","20.673","20.673","1.16%"
"12/12/2018","20.436","0.000","20.948","20.436","-0.18%"
"12/11/2018","20.472","0.000","20.716","20.472","-0.26%"
"12/10/2018","20.526","0.000","20.812","20.334","0.84%"
"12/07/2018","20.356","0.000","20.564","20.356","3.70%"
"12/06/2018","19.630","0.000","20.511","19.630","-3.31%"
"12/05/2018","20.302","0.000","20.598","20.302","-0.69%"
"12/04/2018","20.443","20.443","20.443","20.443","1.25%"
"12/03/2018","20.191","20.191","20.191","20.191","1.96%"
"11/30/2018","19.803","19.803","19.803","19.803","0.45%"
"11/29/2018","19.715","19.715","19.715","19.715","0.43%"
"11/28/2018","19.630","20.055","20.055","18.193","0.11%"
"11/27/2018","19.609","20.055","20.055","18.275","-2.57%"
"11/26/2018","20.126","20.055","20.126","18.275","2.80%"
"11/23/2018","19.577","20.055","19.577","18.275","3.53%"
"11/22/2018","18.909","20.055","18.909","18.275","-0.70%"
"11/21/2018","19.042","20.055","19.042","18.275","-0.30%"
"11/20/2018","19.100","20.055","19.100","18.217","3.58%"
"11/19/2018","18.440","0.000","18.440","18.342","0.53%"
"11/16/2018","18.342","18.342","18.342","18.342","-1.54%"
"11/15/2018","18.629","18.629","18.629","18.629","0.97%"
"11/14/2018","18.450","18.450","18.450","18.450","-5.17%"
"11/13/2018","19.456","19.456","19.456","19.456","-3.52%"
"11/12/2018","20.165","0.000","21.323","11.809","0.88%"
"11/09/2018","19.990","0.000","19.990","19.990","1.34%"
"11/08/2018","19.725","0.000","19.725","19.725","0.28%"
"11/07/2018","19.670","0.000","19.670","19.670","-7.15%"
"11/06/2018","21.184","0.000","24.652","21.184","-1.44%"
"11/05/2018","21.493","0.000","21.493","21.493","-0.54%"
"11/02/2018","21.609","0.000","24.271","21.609","-6.39%"
"11/01/2018","23.083","0.000","24.271","23.083","-4.69%"
"10/31/2018","24.218","0.000","24.218","23.132","3.68%"
"10/30/2018","23.358","0.000","23.358","23.294","-0.38%"
"10/26/2018","23.448","0.000","0.000","0.000","-3.89%"
"10/25/2018","24.398","23.700","26.114","23.293","1.11%"
"10/24/2018","24.131","23.700","26.114","23.293","0.45%"
"10/23/2018","24.024","23.700","26.114","23.293","1.29%"
"10/22/2018","23.719","23.700","26.496","23.293","-5.25%"
"10/19/2018","25.034","0.000","25.584","23.362","6.07%"
"10/18/2018","23.601","0.000","25.500","23.601","-7.39%"
"10/17/2018","25.485","0.000","25.500","23.622","5.24%"
"10/16/2018","24.216","0.000","25.500","23.622","-0.87%"
"10/15/2018","24.429","0.000","24.877","23.622","-0.88%"
"10/12/2018","24.647","0.000","24.877","23.622","-1.07%"
"10/11/2018","24.914","0.000","24.914","23.622","5.24%"
"10/10/2018","23.674","0.000","25.316","23.622","-1.44%"
"10/09/2018","24.019","0.000","26.563","23.622","-1.25%"
"10/08/2018","24.323","0.000","24.746","23.622","1.31%"
"10/05/2018","24.009","0.000","24.705","24.009","-3.01%"
"10/04/2018","24.754","0.000","24.754","24.015","2.15%"
"10/03/2018","24.233","0.000","24.233","24.015","0.54%"
"09/28/2018","24.103","0.000","25.221","24.103","-2.10%"
"09/27/2018","24.621","0.000","25.263","24.621","-1.26%"
"09/26/2018","24.936","0.000","25.288","24.936","3.84%"
"09/25/2018","24.015","0.000","26.686","24.015","3.45%"
"09/24/2018","23.213","25.596","26.730","23.213","-7.92%"
"09/21/2018","25.209","0.000","25.209","25.209","-0.22%"
"09/20/2018","25.265","0.000","25.265","25.265","0.26%"
"09/19/2018","25.200","0.000","25.200","25.200","2.75%"
"09/18/2018","24.525","0.000","24.651","19.335","1.41%"
"09/17/2018","24.184","0.000","24.680","19.335","25.08%"
"09/14/2018","19.335","0.000","24.646","19.335","-16.59%"
"09/13/2018","23.180","0.000","23.180","23.180","5.91%"
"09/12/2018","21.887","0.000","21.887","21.887","4.11%"
"09/11/2018","21.023","0.000","22.725","21.023","1.47%"
"09/10/2018","20.719","20.543","22.465","20.543","1.23%"
"09/07/2018","20.468","0.000","21.507","20.153","1.56%"
"09/06/2018","20.153","0.000","21.593","19.854","0.77%"
"09/05/2018","19.999","0.000","22.306","19.999","-4.36%"
"09/04/2018","20.910","0.000","22.057","20.488","-1.91%"
"09/03/2018","21.318","0.000","22.420","21.200","-0.40%"
"08/31/2018","21.403","0.000","21.403","19.795","5.29%"
"08/29/2018","20.327","0.000","20.774","19.795","-1.05%"
"08/28/2018","20.543","0.000","20.774","19.971","-0.95%"
"08/27/2018","20.740","0.000","20.740","20.166","-5.02%"
"08/20/2018","21.837","0.000","20.704","20.166","8.29%"
"08/17/2018","20.166","0.000","23.297","20.166","-4.41%"
"08/16/2018","21.096","0.000","23.037","21.096","-5.32%"
"08/15/2018","22.281","0.000","22.281","21.505","-1.24%"
"08/14/2018","22.560","0.000","22.560","21.030","4.56%"
"08/13/2018","21.576","0.000","21.576","21.576","8.42%"
"08/10/2018","19.900","0.000","19.900","19.166","3.83%"
"08/09/2018","19.166","0.000","19.166","18.668","-1.70%"
"08/08/2018","19.498","0.000","19.498","18.536","2.95%"
"08/07/2018","18.940","0.000","19.100","18.668","1.46%"
"08/06/2018","18.668","0.000","19.209","18.337","-1.59%"
"08/03/2018","18.969","0.000","18.969","17.896","1.42%"
"08/02/2018","18.704","0.000","18.704","18.603","-0.25%"
"08/01/2018","18.751","0.000","18.532","17.992","2.02%"
"07/31/2018","18.379","0.000","18.379","17.993","3.25%"
"07/30/2018","17.801","0.000","18.115","17.801","-1.37%"
"07/27/2018","18.049","0.000","18.049","17.493","0.70%"
"07/26/2018","17.924","0.000","17.924","17.493","2.46%"
"07/25/2018","17.493","0.000","18.024","17.493","2.36%"
"07/24/2018","17.090","0.000","18.026","17.090","-2.65%"
"07/23/2018","17.555","0.000","17.667","17.555","-0.26%"
"07/20/2018","17.601","0.000","17.601","17.601","3.41%"
"07/19/2018","17.020","0.000","17.020","17.020","1.35%"
"07/18/2018","16.793","0.000","16.793","16.793","1.29%"
"07/17/2018","16.579","0.000","16.579","16.579","1.94%"
"07/16/2018","16.264","0.000","17.412","16.264","-2.13%"
"07/13/2018","16.618","0.000","16.618","16.618","-6.02%"
"07/12/2018","17.683","0.000","17.683","17.683","9.80%"
"07/11/2018","16.105","0.000","16.105","16.105","381.46%"
"07/06/2018","3.345","0.000","3.345","3.345","-15.81%"
"07/05/2018","3.973","4.234","3.973","3.973","-6.16%"
"07/04/2018","4.234","4.234","4.234","4.234","-5.05%"
"07/03/2018","4.459","4.459","4.459","4.459","-4.50%"
"07/02/2018","4.669","4.669","4.669","4.669","-72.26%"
"06/29/2018","16.831","16.831","16.899","16.699","0.00%"
"06/28/2018","16.831","15.242","17.399","15.242","10.25%"
"06/27/2018","15.266","15.301","17.395","15.266","-0.40%"
"06/26/2018","15.327","15.345","17.600","15.327","-0.29%"
"06/25/2018","15.372","15.410","17.257","15.372","-0.43%"
"06/22/2018","15.438","15.457","17.257","15.438","-0.68%"
"06/21/2018","15.543","15.543","17.257","15.543","-9.93%"
"06/20/2018","17.257","15.660","17.257","15.691","9.98%"
"06/19/2018","15.691","15.722","15.759","15.691","-0.20%"
"06/18/2018","15.722","15.722","15.722","15.722","-0.79%"
"06/14/2018","15.847","15.847","15.847","15.847","-0.20%"
"06/13/2018","15.878","15.878","15.883","15.878","-0.19%"
"06/12/2018","15.909","15.909","17.568","15.909","-0.19%"
"06/11/2018","15.940","15.801","18.132","15.801","0.70%"
"06/08/2018","15.829","15.114","16.971","15.114","4.49%"
"06/07/2018","15.149","15.149","15.149","15.149","-0.08%"
"06/06/2018","15.161","16.749","16.844","15.161","-9.51%"
"06/05/2018","16.755","15.173","16.964","15.173","10.35%"
"06/04/2018","15.184","15.184","15.899","15.184","-0.08%"
"06/01/2018","15.196","14.203","15.461","14.203","7.17%"
"05/31/2018","14.179","14.179","14.179","14.179","0.00%"
"05/30/2018","14.179","14.179","14.179","14.179","0.11%"
"05/29/2018","14.164","14.164","14.164","14.164","0.06%"
"05/28/2018","14.156","14.156","14.156","14.156","0.06%"
"05/25/2018","14.148","14.148","14.617","14.148","0.00%"
"05/24/2018","14.148","13.771","14.148","13.771","5.99%"
"05/23/2018","13.349","13.349","14.291","13.349","0.00%"
"05/22/2018","13.349","13.651","14.555","13.349","-2.21%"
"05/21/2018","13.651","13.651","13.651","13.651","-0.67%"
"05/18/2018","13.743","13.743","13.743","13.827","-0.28%"
"05/17/2018","13.782","13.885","13.782","13.782","1.03%"
"05/16/2018","13.642","13.885","13.642","13.642","1.40%"
"05/15/2018","13.454","13.172","13.899","13.172","2.11%"
"05/14/2018","13.176","12.916","13.452","12.899","2.04%"
"05/11/2018","12.913","12.899","13.100","12.899","0.10%"
"05/10/2018","12.900","12.900","12.900","12.900","0.00%"
"05/09/2018","12.900","12.900","12.900","12.900","0.00%"
"05/08/2018","12.900","12.900","12.900","12.900","-0.24%"
"05/07/2018","12.931","12.729","13.039","12.729","1.35%"
"05/04/2018","12.759","12.759","13.409","12.759","-0.39%"
"05/03/2018","12.809","12.809","12.809","12.809","0.03%"
"05/02/2018","12.805","12.805","12.805","12.805","-0.43%"
"04/30/2018","12.860","12.860","12.860","12.860","-0.72%"
"04/27/2018","12.953","12.953","13.205","12.953","-0.68%"
"04/26/2018","13.042","13.042","13.205","13.042","0.98%"
"04/25/2018","12.915","12.915","13.280","12.915","0.24%"
"04/24/2018","12.884","12.884","13.159","12.884","-2.09%"
"04/20/2018","13.159","12.790","13.254","12.745","2.80%"
"04/19/2018","12.800","12.850","12.800","12.800","-0.93%"
"04/18/2018","12.920","12.930","12.920","12.920","-0.09%"
"04/17/2018","12.931","13.005","13.379","12.931","-0.58%"
"04/16/2018","13.007","13.067","13.361","13.007","-0.43%"
"04/13/2018","13.063","13.063","13.063","13.063","-0.27%"
"04/12/2018","13.099","13.099","13.099","13.099","-2.68%"
"04/11/2018","13.460","13.000","13.460","13.000","1.65%"
"04/10/2018","13.241","12.971","13.241","12.787","2.00%"
"04/09/2018","12.982","12.774","13.070","12.787","-0.30%"
"04/06/2018","13.021","12.968","13.021","12.787","0.42%"
"04/05/2018","12.966","12.966","12.966","12.787","1.40%"
"04/04/2018","12.787","12.963","13.183","12.657","1.00%"
"04/03/2018","12.660","12.660","12.945","12.660","-0.93%"
"04/02/2018","12.779","12.799","12.899","12.779","-0.09%"
"03/30/2018","12.791","12.879","12.886","12.791","-0.68%"
"03/29/2018","12.879","12.879","12.879","12.843","-0.93%"
"03/28/2018","13.000","12.860","13.000","12.843","1.22%"
"03/27/2018","12.843","12.770","13.050","12.843","0.72%"
"03/26/2018","12.751","12.876","13.144","12.751","-0.91%"
"03/23/2018","12.868","12.868","12.868","12.868","0.03%"
"03/22/2018","12.864","12.864","12.864","12.864","-3.81%"
"03/21/2018","13.374","12.777","13.374","13.374","4.73%"
"03/20/2018","12.770","12.730","12.970","12.730","0.35%"
"03/19/2018","12.725","12.804","12.961","12.725","-0.58%"
"03/16/2018","12.799","12.729","12.915","12.729","0.55%"
"03/15/2018","12.729","12.879","12.923","12.729","-1.00%"
"03/14/2018","12.858","12.836","12.984","12.812","0.19%"
"03/13/2018","12.833","12.811","13.036","12.802","0.21%"
"03/12/2018","12.806","12.759","12.890","12.718","0.45%"
"03/09/2018","12.749","12.671","12.894","12.671","0.82%"
"03/08/2018","12.645","12.661","12.880","12.645","-0.06%"
"03/07/2018","12.652","12.644","12.652","12.605","0.13%"
"03/06/2018","12.636","12.650","12.967","12.636","-0.11%"
"03/05/2018","12.650","12.627","12.882","12.627","0.25%"
"03/02/2018","12.618","12.663","12.888","12.618","-0.12%"
"03/01/2018","12.633","12.601","12.633","12.633","0.37%"
"02/28/2018","12.587","12.505","12.587","12.587","0.94%"
"02/27/2018","12.470","12.409","12.546","12.470","-0.41%"
"02/26/2018","12.521","12.577","12.577","12.521","0.08%"
"02/23/2018","12.511","12.556","12.556","12.472","-0.26%"
"02/22/2018","12.544","12.490","12.544","12.256","0.51%"
"02/21/2018","12.480","12.446","12.480","12.256","0.27%"
"02/20/2018","12.446","12.390","12.446","12.375","0.45%"
"02/19/2018","12.390","12.283","12.390","12.256","1.09%"
"02/16/2018","12.256","12.198","12.558","12.144","0.57%"
"02/15/2018","12.187","12.233","12.246","12.187","-0.29%"
"02/14/2018","12.222","12.561","12.561","12.187","-2.70%"
"02/13/2018","12.561","12.479","12.561","12.561","0.66%"
"02/12/2018","12.479","12.437","12.479","12.427","0.61%"
"02/09/2018","12.403","12.373","12.613","12.373","0.31%"
"02/08/2018","12.365","12.356","12.486","12.356","0.14%"
"02/07/2018","12.348","12.330","12.480","12.330","0.15%"
"02/06/2018","12.330","12.321","12.551","12.309","0.07%"
"02/05/2018","12.321","12.618","12.763","12.321","-2.32%"
"02/02/2018","12.613","12.467","12.724","12.467","1.17%"
"02/01/2018","12.467","12.324","12.896","12.324","1.30%"
"01/31/2018","12.307","12.426","12.755","12.307","-0.96%"
"01/30/2018","12.426","12.599","12.601","12.331","-1.37%"
"01/29/2018","12.599","12.574","12.979","12.574","0.39%"
"01/26/2018","12.550","12.442","12.732","12.438","0.93%"
"01/25/2018","12.434","12.417","12.558","12.417","0.22%"
"01/24/2018","12.407","12.444","12.818","12.395","-0.30%"
"01/23/2018","12.444","12.563","12.638","12.427","-0.95%"
"01/22/2018","12.563","12.423","12.566","12.423","1.63%"
"01/19/2018","12.362","12.508","12.952","12.362","-1.10%"
"01/18/2018","12.500","12.350","12.750","12.350","-1.91%"
"01/17/2018","12.744","12.353","12.752","12.350","3.13%"
"01/16/2018","12.357","12.389","12.745","12.356","-0.26%"
"01/15/2018","12.389","12.266","12.508","12.266","0.75%"
"01/12/2018","12.297","12.551","12.790","12.297","-2.02%"
"01/11/2018","12.551","12.478","12.613","12.478","0.61%"
"01/10/2018","12.475","12.591","13.392","12.475","-0.91%"
"01/09/2018","12.590","12.453","12.953","12.453","1.10%"
"01/08/2018","12.453","12.497","12.963","12.453","-0.34%"
"01/05/2018","12.496","12.496","12.684","12.496","0.00%"
"01/04/2018","12.496","12.853","13.207","12.484","-2.70%"
"01/03/2018","12.843","12.795","13.095","12.579","0.48%"
"01/02/2018","12.782","12.911","13.015","12.687","-0.87%"
"12/29/2017","12.894","12.879","13.244","12.706","0.21%"
"12/28/2017","12.867","12.490","13.037","12.490","3.02%"
"12/27/2017","12.490","12.409","13.073","12.409","0.69%"
"12/26/2017","12.405","12.467","12.843","12.405","-0.50%"
"12/25/2017","12.467","12.184","12.796","12.184","2.42%"
"12/22/2017","12.173","12.344","12.966","12.173","-1.42%"
"12/21/2017","12.348","12.129","12.519","12.129","1.77%"
"12/20/2017","12.133","11.995","12.583","11.995","1.17%"
"12/19/2017","11.993","12.071","12.512","11.993","-0.65%"
"12/18/2017","12.071","12.043","12.329","12.043","0.41%"
"12/15/2017","12.022","12.153","12.485","12.022","-1.05%"
"12/14/2017","12.150","12.044","12.317","12.000","-1.08%"
"12/13/2017","12.283","12.113","12.283","12.023","1.44%"
"12/12/2017","12.109","12.235","12.400","12.109","-1.03%"
"12/11/2017","12.235","12.512","12.594","12.235","-2.22%"
"12/08/2017","12.513","12.388","12.884","12.362","0.89%"
"12/07/2017","12.403","12.793","12.933","12.403","-3.07%"
"12/06/2017","12.796","12.673","13.164","12.673","0.98%"
